site,codon_position,codon_site,gene
225,1,66,HA
226,2,66,HA
227,3,66,HA
228,1,67,HA
229,2,67,HA
230,3,67,HA
231,1,68,HA
232,2,68,HA
233,3,68,HA
234,1,69,HA
235,2,69,HA
236,3,69,HA
237,1,70,HA
238,2,70,HA
239,3,70,HA
240,1,71,HA
241,2,71,HA
242,3,71,HA
243,1,72,HA
244,2,72,HA
245,3,72,HA
246,1,73,HA
247,2,73,HA
248,3,73,HA
249,1,74,HA
250,2,74,HA
251,3,74,HA
252,1,75,HA
253,2,75,HA
254,3,75,HA
255,1,76,HA
256,2,76,HA
257,3,76,HA
258,1,77,HA
259,2,77,HA
260,3,77,HA
261,1,78,HA
262,2,78,HA
263,3,78,HA
264,1,79,HA
265,2,79,HA
266,3,79,HA
267,1,80,HA
268,2,80,HA
269,3,80,HA
270,1,81,HA
271,2,81,HA
272,3,81,HA
273,1,82,HA
274,2,82,HA
275,3,82,HA
276,1,83,HA
277,2,83,HA
278,3,83,HA
279,1,84,HA
280,2,84,HA
281,3,84,HA
282,1,85,HA
283,2,85,HA
284,3,85,HA
285,1,86,HA
286,2,86,HA
287,3,86,HA
288,1,87,HA
289,2,87,HA
290,3,87,HA
291,1,88,HA
292,2,88,HA
293,3,88,HA
294,1,89,HA
295,2,89,HA
296,3,89,HA
297,1,90,HA
298,2,90,HA
299,3,90,HA
300,1,91,HA
301,2,91,HA
302,3,91,HA
303,1,92,HA
304,2,92,HA
305,3,92,HA
306,1,93,HA
307,2,93,HA
308,3,93,HA
309,1,94,HA
310,2,94,HA
311,3,94,HA
312,1,95,HA
313,2,95,HA
314,3,95,HA
315,1,96,HA
316,2,96,HA
317,3,96,HA
318,1,97,HA
319,2,97,HA
320,3,97,HA
321,1,98,HA
322,2,98,HA
323,3,98,HA
324,1,99,HA
325,2,99,HA
326,3,99,HA
327,1,100,HA
328,2,100,HA
329,3,100,HA
330,1,101,HA
331,2,101,HA
332,3,101,HA
333,1,102,HA
334,2,102,HA
335,3,102,HA
336,1,103,HA
337,2,103,HA
338,3,103,HA
339,1,104,HA
340,2,104,HA
341,3,104,HA
342,1,105,HA
343,2,105,HA
344,3,105,HA
345,1,106,HA
346,2,106,HA
347,3,106,HA
348,1,107,HA
349,2,107,HA
350,3,107,HA
351,1,108,HA
352,2,108,HA
353,3,108,HA
354,1,109,HA
355,2,109,HA
356,3,109,HA
357,1,110,HA
358,2,110,HA
359,3,110,HA
360,1,111,HA
361,2,111,HA
362,3,111,HA
363,1,112,HA
364,2,112,HA
365,3,112,HA
366,1,113,HA
367,2,113,HA
368,3,113,HA
369,1,114,HA
370,2,114,HA
371,3,114,HA
372,1,115,HA
373,2,115,HA
374,3,115,HA
375,1,116,HA
376,2,116,HA
377,3,116,HA
378,1,117,HA
379,2,117,HA
380,3,117,HA
381,1,118,HA
382,2,118,HA
383,3,118,HA
384,1,119,HA
385,2,119,HA
386,3,119,HA
387,1,120,HA
388,2,120,HA
389,3,120,HA
390,1,121,HA
391,2,121,HA
392,3,121,HA
393,1,122,HA
394,2,122,HA
395,3,122,HA
396,1,123,HA
397,2,123,HA
398,3,123,HA
399,1,124,HA
400,2,124,HA
401,3,124,HA
402,1,125,HA
403,2,125,HA
404,3,125,HA
405,1,126,HA
406,2,126,HA
407,3,126,HA
408,1,127,HA
409,2,127,HA
410,3,127,HA
411,1,128,HA
412,2,128,HA
413,3,128,HA
414,1,129,HA
415,2,129,HA
416,3,129,HA
417,1,130,HA
418,2,130,HA
419,3,130,HA
420,1,131,HA
421,2,131,HA
422,3,131,HA
423,1,132,HA
424,2,132,HA
425,3,132,HA
426,1,133,HA
427,2,133,HA
428,3,133,HA
429,1,134,HA
430,2,134,HA
431,3,134,HA
432,1,135,HA
433,2,135,HA
434,3,135,HA
435,1,136,HA
436,2,136,HA
437,3,136,HA
438,1,137,HA
439,2,137,HA
440,3,137,HA
441,1,138,HA
442,2,138,HA
443,3,138,HA
444,1,139,HA
445,2,139,HA
446,3,139,HA
447,1,140,HA
448,2,140,HA
449,3,140,HA
450,1,141,HA
451,2,141,HA
452,3,141,HA
453,1,142,HA
454,2,142,HA
455,3,142,HA
456,1,143,HA
457,2,143,HA
458,3,143,HA
459,1,144,HA
460,2,144,HA
461,3,144,HA
462,1,145,HA
463,2,145,HA
464,3,145,HA
465,1,146,HA
466,2,146,HA
467,3,146,HA
468,1,147,HA
469,2,147,HA
470,3,147,HA
471,1,148,HA
472,2,148,HA
473,3,148,HA
474,1,149,HA
475,2,149,HA
476,3,149,HA
477,1,150,HA
478,2,150,HA
479,3,150,HA
480,1,151,HA
481,2,151,HA
482,3,151,HA
483,1,152,HA
484,2,152,HA
485,3,152,HA
486,1,153,HA
487,2,153,HA
488,3,153,HA
489,1,154,HA
490,2,154,HA
491,3,154,HA
492,1,155,HA
493,2,155,HA
494,3,155,HA
495,1,156,HA
496,2,156,HA
497,3,156,HA
498,1,157,HA
499,2,157,HA
500,3,157,HA
501,1,158,HA
502,2,158,HA
503,3,158,HA
504,1,159,HA
505,2,159,HA
506,3,159,HA
507,1,160,HA
508,2,160,HA
509,3,160,HA
510,1,161,HA
511,2,161,HA
512,3,161,HA
513,1,162,HA
514,2,162,HA
515,3,162,HA
516,1,163,HA
517,2,163,HA
518,3,163,HA
519,1,164,HA
520,2,164,HA
521,3,164,HA
522,1,165,HA
523,2,165,HA
524,3,165,HA
525,1,166,HA
526,2,166,HA
527,3,166,HA
528,1,167,HA
529,2,167,HA
530,3,167,HA
531,1,168,HA
532,2,168,HA
533,3,168,HA
534,1,169,HA
535,2,169,HA
536,3,169,HA
537,1,170,HA
538,2,170,HA
539,3,170,HA
540,1,171,HA
541,2,171,HA
542,3,171,HA
543,1,172,HA
544,2,172,HA
545,3,172,HA
546,1,173,HA
547,2,173,HA
548,3,173,HA
549,1,174,HA
550,2,174,HA
551,3,174,HA
552,1,175,HA
553,2,175,HA
554,3,175,HA
555,1,176,HA
556,2,176,HA
557,3,176,HA
558,1,177,HA
559,2,177,HA
560,3,177,HA
561,1,178,HA
562,2,178,HA
563,3,178,HA
564,1,179,HA
565,2,179,HA
566,3,179,HA
567,1,180,HA
568,2,180,HA
569,3,180,HA
570,1,181,HA
571,2,181,HA
572,3,181,HA
573,1,182,HA
574,2,182,HA
575,3,182,HA
576,1,183,HA
577,2,183,HA
578,3,183,HA
579,1,184,HA
580,2,184,HA
581,3,184,HA
582,1,185,HA
583,2,185,HA
584,3,185,HA
585,1,186,HA
586,2,186,HA
587,3,186,HA
588,1,187,HA
589,2,187,HA
590,3,187,HA
591,1,188,HA
592,2,188,HA
593,3,188,HA
594,1,189,HA
595,2,189,HA
596,3,189,HA
597,1,190,HA
598,2,190,HA
599,3,190,HA
600,1,191,HA
601,2,191,HA
602,3,191,HA
603,1,192,HA
604,2,192,HA
605,3,192,HA
606,1,193,HA
607,2,193,HA
608,3,193,HA
609,1,194,HA
610,2,194,HA
611,3,194,HA
612,1,195,HA
613,2,195,HA
614,3,195,HA
615,1,196,HA
616,2,196,HA
617,3,196,HA
618,1,197,HA
619,2,197,HA
620,3,197,HA
621,1,198,HA
622,2,198,HA
623,3,198,HA
624,1,199,HA
625,2,199,HA
626,3,199,HA
627,1,200,HA
628,2,200,HA
629,3,200,HA
630,1,201,HA
631,2,201,HA
632,3,201,HA
633,1,202,HA
634,2,202,HA
635,3,202,HA
636,1,203,HA
637,2,203,HA
638,3,203,HA
639,1,204,HA
640,2,204,HA
641,3,204,HA
642,1,205,HA
643,2,205,HA
644,3,205,HA
645,1,206,HA
646,2,206,HA
647,3,206,HA
648,1,207,HA
649,2,207,HA
650,3,207,HA
651,1,208,HA
652,2,208,HA
653,3,208,HA
654,1,209,HA
655,2,209,HA
656,3,209,HA
657,1,210,HA
658,2,210,HA
659,3,210,HA
660,1,211,HA
661,2,211,HA
662,3,211,HA
663,1,212,HA
664,2,212,HA
665,3,212,HA
666,1,213,HA
667,2,213,HA
668,3,213,HA
669,1,214,HA
670,2,214,HA
671,3,214,HA
672,1,215,HA
673,2,215,HA
674,3,215,HA
675,1,216,HA
676,2,216,HA
677,3,216,HA
678,1,217,HA
679,2,217,HA
680,3,217,HA
681,1,218,HA
682,2,218,HA
683,3,218,HA
684,1,219,HA
685,2,219,HA
686,3,219,HA
687,1,220,HA
688,2,220,HA
689,3,220,HA
690,1,221,HA
691,2,221,HA
692,3,221,HA
693,1,222,HA
694,2,222,HA
695,3,222,HA
696,1,223,HA
697,2,223,HA
698,3,223,HA
699,1,224,HA
700,2,224,HA
701,3,224,HA
702,1,225,HA
703,2,225,HA
704,3,225,HA
705,1,226,HA
706,2,226,HA
707,3,226,HA
708,1,227,HA
709,2,227,HA
710,3,227,HA
711,1,228,HA
712,2,228,HA
713,3,228,HA
714,1,229,HA
715,2,229,HA
716,3,229,HA
717,1,230,HA
718,2,230,HA
719,3,230,HA
720,1,231,HA
721,2,231,HA
722,3,231,HA
723,1,232,HA
724,2,232,HA
725,3,232,HA
726,1,233,HA
727,2,233,HA
728,3,233,HA
729,1,234,HA
730,2,234,HA
731,3,234,HA
732,1,235,HA
733,2,235,HA
734,3,235,HA
735,1,236,HA
736,2,236,HA
737,3,236,HA
738,1,237,HA
739,2,237,HA
740,3,237,HA
741,1,238,HA
742,2,238,HA
743,3,238,HA
744,1,239,HA
745,2,239,HA
746,3,239,HA
747,1,240,HA
748,2,240,HA
749,3,240,HA
750,1,241,HA
751,2,241,HA
752,3,241,HA
753,1,242,HA
754,2,242,HA
755,3,242,HA
756,1,243,HA
757,2,243,HA
758,3,243,HA
759,1,244,HA
760,2,244,HA
761,3,244,HA
762,1,245,HA
763,2,245,HA
764,3,245,HA
765,1,246,HA
766,2,246,HA
767,3,246,HA
768,1,247,HA
769,2,247,HA
770,3,247,HA
771,1,248,HA
772,2,248,HA
773,3,248,HA
774,1,249,HA
775,2,249,HA
776,3,249,HA
777,1,250,HA
778,2,250,HA
779,3,250,HA
780,1,251,HA
781,2,251,HA
782,3,251,HA
783,1,252,HA
784,2,252,HA
785,3,252,HA
786,1,253,HA
787,2,253,HA
788,3,253,HA
789,1,254,HA
790,2,254,HA
791,3,254,HA
792,1,255,HA
793,2,255,HA
794,3,255,HA
795,1,256,HA
796,2,256,HA
797,3,256,HA
798,1,257,HA
799,2,257,HA
800,3,257,HA
801,1,258,HA
802,2,258,HA
803,3,258,HA
804,1,259,HA
805,2,259,HA
806,3,259,HA
807,1,260,HA
808,2,260,HA
809,3,260,HA
810,1,261,HA
811,2,261,HA
812,3,261,HA
813,1,262,HA
814,2,262,HA
815,3,262,HA
816,1,263,HA
817,2,263,HA
818,3,263,HA
819,1,264,HA
820,2,264,HA
821,3,264,HA
822,1,265,HA
823,2,265,HA
824,3,265,HA
825,1,266,HA
826,2,266,HA
827,3,266,HA
828,1,267,HA
829,2,267,HA
830,3,267,HA
831,1,268,HA
832,2,268,HA
833,3,268,HA
834,1,269,HA
835,2,269,HA
836,3,269,HA
837,1,270,HA
838,2,270,HA
839,3,270,HA
840,1,271,HA
841,2,271,HA
842,3,271,HA
843,1,272,HA
844,2,272,HA
845,3,272,HA
846,1,273,HA
847,2,273,HA
848,3,273,HA
849,1,274,HA
850,2,274,HA
851,3,274,HA
852,1,275,HA
853,2,275,HA
854,3,275,HA
855,1,276,HA
856,2,276,HA
857,3,276,HA
858,1,277,HA
859,2,277,HA
860,3,277,HA
861,1,278,HA
862,2,278,HA
863,3,278,HA
864,1,279,HA
865,2,279,HA
866,3,279,HA
867,1,280,HA
868,2,280,HA
869,3,280,HA
870,1,281,HA
871,2,281,HA
872,3,281,HA
873,1,282,HA
874,2,282,HA
875,3,282,HA
876,1,283,HA
877,2,283,HA
878,3,283,HA
879,1,284,HA
880,2,284,HA
881,3,284,HA
882,1,285,HA
883,2,285,HA
884,3,285,HA
885,1,286,HA
886,2,286,HA
887,3,286,HA
888,1,287,HA
889,2,287,HA
890,3,287,HA
891,1,288,HA
892,2,288,HA
893,3,288,HA
894,1,289,HA
895,2,289,HA
896,3,289,HA
897,1,290,HA
898,2,290,HA
899,3,290,HA
900,1,291,HA
901,2,291,HA
902,3,291,HA
903,1,292,HA
904,2,292,HA
905,3,292,HA
906,1,293,HA
907,2,293,HA
908,3,293,HA
909,1,294,HA
910,2,294,HA
911,3,294,HA
912,1,295,HA
913,2,295,HA
914,3,295,HA
915,1,296,HA
916,2,296,HA
917,3,296,HA
918,1,297,HA
919,2,297,HA
920,3,297,HA
921,1,298,HA
922,2,298,HA
923,3,298,HA
924,1,299,HA
925,2,299,HA
926,3,299,HA
927,1,300,HA
928,2,300,HA
929,3,300,HA
930,1,301,HA
931,2,301,HA
932,3,301,HA
933,1,302,HA
934,2,302,HA
935,3,302,HA
936,1,303,HA
937,2,303,HA
938,3,303,HA
939,1,304,HA
940,2,304,HA
941,3,304,HA
942,1,305,HA
943,2,305,HA
944,3,305,HA
945,1,306,HA
946,2,306,HA
947,3,306,HA
948,1,307,HA
949,2,307,HA
950,3,307,HA
951,1,308,HA
952,2,308,HA
953,3,308,HA
954,1,309,HA
955,2,309,HA
956,3,309,HA
957,1,310,HA
958,2,310,HA
959,3,310,HA
960,1,311,HA
961,2,311,HA
962,3,311,HA
963,1,312,HA
964,2,312,HA
965,3,312,HA
966,1,313,HA
967,2,313,HA
968,3,313,HA
969,1,314,HA
970,2,314,HA
971,3,314,HA
972,1,315,HA
973,2,315,HA
974,3,315,HA
975,1,316,HA
976,2,316,HA
977,3,316,HA
978,1,317,HA
979,2,317,HA
980,3,317,HA
981,1,318,HA
982,2,318,HA
983,3,318,HA
984,1,319,HA
985,2,319,HA
986,3,319,HA
987,1,320,HA
988,2,320,HA
989,3,320,HA
990,1,321,HA
991,2,321,HA
992,3,321,HA
993,1,322,HA
994,2,322,HA
995,3,322,HA
996,1,323,HA
997,2,323,HA
998,3,323,HA
999,1,324,HA
1000,2,324,HA
1001,3,324,HA
1002,1,325,HA
1003,2,325,HA
1004,3,325,HA
1005,1,326,HA
1006,2,326,HA
1007,3,326,HA
1008,1,327,HA
1009,2,327,HA
1010,3,327,HA
1011,1,328,HA
1012,2,328,HA
1013,3,328,HA
1014,1,329,HA
1015,2,329,HA
1016,3,329,HA
1017,1,330,HA
1018,2,330,HA
1019,3,330,HA
1020,1,331,HA
1021,2,331,HA
1022,3,331,HA
1023,1,332,HA
1024,2,332,HA
1025,3,332,HA
1026,1,333,HA
1027,2,333,HA
1028,3,333,HA
1029,1,334,HA
1030,2,334,HA
1031,3,334,HA
1032,1,335,HA
1033,2,335,HA
1034,3,335,HA
1035,1,336,HA
1036,2,336,HA
1037,3,336,HA
1038,1,337,HA
1039,2,337,HA
1040,3,337,HA
1041,1,338,HA
1042,2,338,HA
1043,3,338,HA
1044,1,339,HA
1045,2,339,HA
1046,3,339,HA
1047,1,340,HA
1048,2,340,HA
1049,3,340,HA
1050,1,341,HA
1051,2,341,HA
1052,3,341,HA
1053,1,342,HA
1054,2,342,HA
1055,3,342,HA
1056,1,343,HA
1057,2,343,HA
1058,3,343,HA
1059,1,344,HA
1060,2,344,HA
1061,3,344,HA
1062,1,345,HA
1063,2,345,HA
1064,3,345,HA
1065,1,346,HA
1066,2,346,HA
1067,3,346,HA
1068,1,347,HA
1069,2,347,HA
1070,3,347,HA
1071,1,348,HA
1072,2,348,HA
1073,3,348,HA
1074,1,349,HA
1075,2,349,HA
1076,3,349,HA
1077,1,350,HA
1078,2,350,HA
1079,3,350,HA
1080,1,351,HA
1081,2,351,HA
1082,3,351,HA
1083,1,352,HA
1084,2,352,HA
1085,3,352,HA
1086,1,353,HA
1087,2,353,HA
1088,3,353,HA
1089,1,354,HA
1090,2,354,HA
1091,3,354,HA
1092,1,355,HA
1093,2,355,HA
1094,3,355,HA
1095,1,356,HA
1096,2,356,HA
1097,3,356,HA
1098,1,357,HA
1099,2,357,HA
1100,3,357,HA
1101,1,358,HA
1102,2,358,HA
1103,3,358,HA
1104,1,359,HA
1105,2,359,HA
1106,3,359,HA
1107,1,360,HA
1108,2,360,HA
1109,3,360,HA
1110,1,361,HA
1111,2,361,HA
1112,3,361,HA
1113,1,362,HA
1114,2,362,HA
1115,3,362,HA
1116,1,363,HA
1117,2,363,HA
1118,3,363,HA
1119,1,364,HA
1120,2,364,HA
1121,3,364,HA
1122,1,365,HA
1123,2,365,HA
1124,3,365,HA
1125,1,366,HA
1126,2,366,HA
1127,3,366,HA
1128,1,367,HA
1129,2,367,HA
1130,3,367,HA
1131,1,368,HA
1132,2,368,HA
1133,3,368,HA
1134,1,369,HA
1135,2,369,HA
1136,3,369,HA
1137,1,370,HA
1138,2,370,HA
1139,3,370,HA
1140,1,371,HA
1141,2,371,HA
1142,3,371,HA
1143,1,372,HA
1144,2,372,HA
1145,3,372,HA
1146,1,373,HA
1147,2,373,HA
1148,3,373,HA
1149,1,374,HA
1150,2,374,HA
1151,3,374,HA
1152,1,375,HA
1153,2,375,HA
1154,3,375,HA
1155,1,376,HA
1156,2,376,HA
1157,3,376,HA
1158,1,377,HA
1159,2,377,HA
1160,3,377,HA
1161,1,378,HA
1162,2,378,HA
1163,3,378,HA
1164,1,379,HA
1165,2,379,HA
1166,3,379,HA
1167,1,380,HA
1168,2,380,HA
1169,3,380,HA
1170,1,381,HA
1171,2,381,HA
1172,3,381,HA
1173,1,382,HA
1174,2,382,HA
1175,3,382,HA
1176,1,383,HA
1177,2,383,HA
1178,3,383,HA
1179,1,384,HA
1180,2,384,HA
1181,3,384,HA
1182,1,385,HA
1183,2,385,HA
1184,3,385,HA
1185,1,386,HA
1186,2,386,HA
1187,3,386,HA
1188,1,387,HA
1189,2,387,HA
1190,3,387,HA
1191,1,388,HA
1192,2,388,HA
1193,3,388,HA
1194,1,389,HA
1195,2,389,HA
1196,3,389,HA
1197,1,390,HA
1198,2,390,HA
1199,3,390,HA
1200,1,391,HA
1201,2,391,HA
1202,3,391,HA
1203,1,392,HA
1204,2,392,HA
1205,3,392,HA
1206,1,393,HA
1207,2,393,HA
1208,3,393,HA
1209,1,394,HA
1210,2,394,HA
1211,3,394,HA
1212,1,395,HA
1213,2,395,HA
1214,3,395,HA
1215,1,396,HA
1216,2,396,HA
1217,3,396,HA
1218,1,397,HA
1219,2,397,HA
1220,3,397,HA
1221,1,398,HA
1222,2,398,HA
1223,3,398,HA
1224,1,399,HA
1225,2,399,HA
1226,3,399,HA
1227,1,400,HA
1228,2,400,HA
1229,3,400,HA
1230,1,401,HA
1231,2,401,HA
1232,3,401,HA
1233,1,402,HA
1234,2,402,HA
1235,3,402,HA
1236,1,403,HA
1237,2,403,HA
1238,3,403,HA
1239,1,404,HA
1240,2,404,HA
1241,3,404,HA
1242,1,405,HA
1243,2,405,HA
1244,3,405,HA
1245,1,406,HA
1246,2,406,HA
1247,3,406,HA
1248,1,407,HA
1249,2,407,HA
1250,3,407,HA
1251,1,408,HA
1252,2,408,HA
1253,3,408,HA
1254,1,409,HA
1255,2,409,HA
1256,3,409,HA
1257,1,410,HA
1258,2,410,HA
1259,3,410,HA
1260,1,411,HA
1261,2,411,HA
1262,3,411,HA
1263,1,412,HA
1264,2,412,HA
1265,3,412,HA
1266,1,413,HA
1267,2,413,HA
1268,3,413,HA
1269,1,414,HA
1270,2,414,HA
1271,3,414,HA
1272,1,415,HA
1273,2,415,HA
1274,3,415,HA
1275,1,416,HA
1276,2,416,HA
1277,3,416,HA
1278,1,417,HA
1279,2,417,HA
1280,3,417,HA
1281,1,418,HA
1282,2,418,HA
1283,3,418,HA
1284,1,419,HA
1285,2,419,HA
1286,3,419,HA
1287,1,420,HA
1288,2,420,HA
1289,3,420,HA
1290,1,421,HA
1291,2,421,HA
1292,3,421,HA
1293,1,422,HA
1294,2,422,HA
1295,3,422,HA
1296,1,423,HA
1297,2,423,HA
1298,3,423,HA
1299,1,424,HA
1300,2,424,HA
1301,3,424,HA
1302,1,425,HA
1303,2,425,HA
1304,3,425,HA
1305,1,426,HA
1306,2,426,HA
1307,3,426,HA
1308,1,427,HA
1309,2,427,HA
1310,3,427,HA
1311,1,428,HA
1312,2,428,HA
1313,3,428,HA
1314,1,429,HA
1315,2,429,HA
1316,3,429,HA
1317,1,430,HA
1318,2,430,HA
1319,3,430,HA
1320,1,431,HA
1321,2,431,HA
1322,3,431,HA
1323,1,432,HA
1324,2,432,HA
1325,3,432,HA
1326,1,433,HA
1327,2,433,HA
1328,3,433,HA
1329,1,434,HA
1330,2,434,HA
1331,3,434,HA
1332,1,435,HA
1333,2,435,HA
1334,3,435,HA
1335,1,436,HA
1336,2,436,HA
1337,3,436,HA
1338,1,437,HA
1339,2,437,HA
1340,3,437,HA
1341,1,438,HA
1342,2,438,HA
1343,3,438,HA
1344,1,439,HA
1345,2,439,HA
1346,3,439,HA
1347,1,440,HA
1348,2,440,HA
1349,3,440,HA
1350,1,441,HA
1351,2,441,HA
1352,3,441,HA
1353,1,442,HA
1354,2,442,HA
1355,3,442,HA
1356,1,443,HA
1357,2,443,HA
1358,3,443,HA
1359,1,444,HA
1360,2,444,HA
1361,3,444,HA
1362,1,445,HA
1363,2,445,HA
1364,3,445,HA
1365,1,446,HA
1366,2,446,HA
1367,3,446,HA
1368,1,447,HA
1369,2,447,HA
1370,3,447,HA
1371,1,448,HA
1372,2,448,HA
1373,3,448,HA
1374,1,449,HA
1375,2,449,HA
1376,3,449,HA
1377,1,450,HA
1378,2,450,HA
1379,3,450,HA
1380,1,451,HA
1381,2,451,HA
1382,3,451,HA
1383,1,452,HA
1384,2,452,HA
1385,3,452,HA
1386,1,453,HA
1387,2,453,HA
1388,3,453,HA
1389,1,454,HA
1390,2,454,HA
1391,3,454,HA
1392,1,455,HA
1393,2,455,HA
1394,3,455,HA
1395,1,456,HA
1396,2,456,HA
1397,3,456,HA
1398,1,457,HA
1399,2,457,HA
1400,3,457,HA
1401,1,458,HA
1402,2,458,HA
1403,3,458,HA
1404,1,459,HA
1405,2,459,HA
1406,3,459,HA
1407,1,460,HA
1408,2,460,HA
1409,3,460,HA
1410,1,461,HA
1411,2,461,HA
1412,3,461,HA
1413,1,462,HA
1414,2,462,HA
1415,3,462,HA
1416,1,463,HA
1417,2,463,HA
1418,3,463,HA
1419,1,464,HA
1420,2,464,HA
1421,3,464,HA
1422,1,465,HA
1423,2,465,HA
1424,3,465,HA
1425,1,466,HA
1426,2,466,HA
1427,3,466,HA
1428,1,467,HA
1429,2,467,HA
1430,3,467,HA
1431,1,468,HA
1432,2,468,HA
1433,3,468,HA
1434,1,469,HA
1435,2,469,HA
1436,3,469,HA
1437,1,470,HA
1438,2,470,HA
1439,3,470,HA
1440,1,471,HA
1441,2,471,HA
1442,3,471,HA
1443,1,472,HA
1444,2,472,HA
1445,3,472,HA
1446,1,473,HA
1447,2,473,HA
1448,3,473,HA
1449,1,474,HA
1450,2,474,HA
1451,3,474,HA
1452,1,475,HA
1453,2,475,HA
1454,3,475,HA
1455,1,476,HA
1456,2,476,HA
1457,3,476,HA
1458,1,477,HA
1459,2,477,HA
1460,3,477,HA
1461,1,478,HA
1462,2,478,HA
1463,3,478,HA
1464,1,479,HA
1465,2,479,HA
1466,3,479,HA
1467,1,480,HA
1468,2,480,HA
1469,3,480,HA
1470,1,481,HA
1471,2,481,HA
1472,3,481,HA
1473,1,482,HA
