site,codon_position,codon_site,gene
266,2,89,PA
267,3,89,PA
268,1,90,PA
269,2,90,PA
270,3,90,PA
271,1,91,PA
272,2,91,PA
273,3,91,PA
274,1,92,PA
275,2,92,PA
276,3,92,PA
277,1,93,PA
278,2,93,PA
279,3,93,PA
280,1,94,PA
281,2,94,PA
282,3,94,PA
283,1,95,PA
284,2,95,PA
285,3,95,PA
286,1,96,PA
287,2,96,PA
288,3,96,PA
289,1,97,PA
290,2,97,PA
291,3,97,PA
292,1,98,PA
293,2,98,PA
294,3,98,PA
295,1,99,PA
296,2,99,PA
297,3,99,PA
298,1,100,PA
299,2,100,PA
300,3,100,PA
301,1,101,PA
302,2,101,PA
303,3,101,PA
304,1,102,PA
305,2,102,PA
306,3,102,PA
307,1,103,PA
308,2,103,PA
309,3,103,PA
310,1,104,PA
311,2,104,PA
312,3,104,PA
313,1,105,PA
314,2,105,PA
315,3,105,PA
316,1,106,PA
317,2,106,PA
318,3,106,PA
319,1,107,PA
320,2,107,PA
321,3,107,PA
322,1,108,PA
323,2,108,PA
324,3,108,PA
325,1,109,PA
326,2,109,PA
327,3,109,PA
328,1,110,PA
329,2,110,PA
330,3,110,PA
331,1,111,PA
332,2,111,PA
333,3,111,PA
334,1,112,PA
335,2,112,PA
336,3,112,PA
337,1,113,PA
338,2,113,PA
339,3,113,PA
340,1,114,PA
341,2,114,PA
342,3,114,PA
343,1,115,PA
344,2,115,PA
345,3,115,PA
346,1,116,PA
347,2,116,PA
348,3,116,PA
349,1,117,PA
350,2,117,PA
351,3,117,PA
352,1,118,PA
353,2,118,PA
354,3,118,PA
355,1,119,PA
356,2,119,PA
357,3,119,PA
358,1,120,PA
359,2,120,PA
360,3,120,PA
361,1,121,PA
362,2,121,PA
363,3,121,PA
364,1,122,PA
365,2,122,PA
366,3,122,PA
367,1,123,PA
368,2,123,PA
369,3,123,PA
370,1,124,PA
371,2,124,PA
372,3,124,PA
373,1,125,PA
374,2,125,PA
375,3,125,PA
376,1,126,PA
377,2,126,PA
378,3,126,PA
379,1,127,PA
380,2,127,PA
381,3,127,PA
382,1,128,PA
383,2,128,PA
384,3,128,PA
385,1,129,PA
386,2,129,PA
387,3,129,PA
388,1,130,PA
389,2,130,PA
390,3,130,PA
391,1,131,PA
392,2,131,PA
393,3,131,PA
394,1,132,PA
395,2,132,PA
396,3,132,PA
397,1,133,PA
398,2,133,PA
399,3,133,PA
400,1,134,PA
401,2,134,PA
402,3,134,PA
403,1,135,PA
404,2,135,PA
405,3,135,PA
406,1,136,PA
407,2,136,PA
408,3,136,PA
409,1,137,PA
410,2,137,PA
411,3,137,PA
412,1,138,PA
413,2,138,PA
414,3,138,PA
415,1,139,PA
416,2,139,PA
417,3,139,PA
418,1,140,PA
419,2,140,PA
420,3,140,PA
421,1,141,PA
422,2,141,PA
423,3,141,PA
424,1,142,PA
425,2,142,PA
426,3,142,PA
427,1,143,PA
428,2,143,PA
429,3,143,PA
430,1,144,PA
431,2,144,PA
432,3,144,PA
433,1,145,PA
434,2,145,PA
435,3,145,PA
436,1,146,PA
437,2,146,PA
438,3,146,PA
439,1,147,PA
440,2,147,PA
441,3,147,PA
442,1,148,PA
443,2,148,PA
444,3,148,PA
445,1,149,PA
446,2,149,PA
447,3,149,PA
448,1,150,PA
449,2,150,PA
450,3,150,PA
451,1,151,PA
452,2,151,PA
453,3,151,PA
454,1,152,PA
455,2,152,PA
456,3,152,PA
457,1,153,PA
458,2,153,PA
459,3,153,PA
460,1,154,PA
461,2,154,PA
462,3,154,PA
463,1,155,PA
464,2,155,PA
465,3,155,PA
466,1,156,PA
467,2,156,PA
468,3,156,PA
469,1,157,PA
470,2,157,PA
471,3,157,PA
472,1,158,PA
473,2,158,PA
474,3,158,PA
475,1,159,PA
476,2,159,PA
477,3,159,PA
478,1,160,PA
479,2,160,PA
480,3,160,PA
481,1,161,PA
482,2,161,PA
483,3,161,PA
484,1,162,PA
485,2,162,PA
486,3,162,PA
487,1,163,PA
488,2,163,PA
489,3,163,PA
490,1,164,PA
491,2,164,PA
492,3,164,PA
493,1,165,PA
494,2,165,PA
495,3,165,PA
496,1,166,PA
497,2,166,PA
498,3,166,PA
499,1,167,PA
500,2,167,PA
501,3,167,PA
502,1,168,PA
503,2,168,PA
504,3,168,PA
505,1,169,PA
506,2,169,PA
507,3,169,PA
508,1,170,PA
509,2,170,PA
510,3,170,PA
511,1,171,PA
512,2,171,PA
513,3,171,PA
514,1,172,PA
515,2,172,PA
516,3,172,PA
517,1,173,PA
518,2,173,PA
519,3,173,PA
520,1,174,PA
521,2,174,PA
522,3,174,PA
523,1,175,PA
524,2,175,PA
525,3,175,PA
526,1,176,PA
527,2,176,PA
528,3,176,PA
529,1,177,PA
530,2,177,PA
531,3,177,PA
532,1,178,PA
533,2,178,PA
534,3,178,PA
535,1,179,PA
536,2,179,PA
537,3,179,PA
538,1,180,PA
539,2,180,PA
540,3,180,PA
541,1,181,PA
542,2,181,PA
543,3,181,PA
544,1,182,PA
545,2,182,PA
546,3,182,PA
547,1,183,PA
548,2,183,PA
549,3,183,PA
550,1,184,PA
551,2,184,PA
552,3,184,PA
553,1,185,PA
554,2,185,PA
555,3,185,PA
556,1,186,PA
557,2,186,PA
558,3,186,PA
559,1,187,PA
560,2,187,PA
561,3,187,PA
562,1,188,PA
563,2,188,PA
564,3,188,PA
565,1,189,PA
566,2,189,PA
567,3,189,PA
568,1,190,PA
569,2,190,PA
570,3,190,PA
571,1,191,PA
572,2,191,PA
573,3,191,PA
574,1,192,PA
575,2,192,PA
576,3,192,PA
577,1,193,PA
578,2,193,PA
579,3,193,PA
580,1,194,PA
581,2,194,PA
582,3,194,PA
583,1,195,PA
584,2,195,PA
585,3,195,PA
586,1,196,PA
587,2,196,PA
588,3,196,PA
589,1,197,PA
590,2,197,PA
591,3,197,PA
592,1,198,PA
593,2,198,PA
594,3,198,PA
595,1,199,PA
596,2,199,PA
597,3,199,PA
598,1,200,PA
599,2,200,PA
600,3,200,PA
601,1,201,PA
602,2,201,PA
603,3,201,PA
604,1,202,PA
605,2,202,PA
606,3,202,PA
607,1,203,PA
608,2,203,PA
609,3,203,PA
610,1,204,PA
611,2,204,PA
612,3,204,PA
613,1,205,PA
614,2,205,PA
615,3,205,PA
616,1,206,PA
617,2,206,PA
618,3,206,PA
619,1,207,PA
620,2,207,PA
621,3,207,PA
622,1,208,PA
623,2,208,PA
624,3,208,PA
625,1,209,PA
626,2,209,PA
627,3,209,PA
628,1,210,PA
629,2,210,PA
630,3,210,PA
631,1,211,PA
632,2,211,PA
633,3,211,PA
634,1,212,PA
635,2,212,PA
636,3,212,PA
637,1,213,PA
638,2,213,PA
639,3,213,PA
640,1,214,PA
641,2,214,PA
642,3,214,PA
643,1,215,PA
644,2,215,PA
645,3,215,PA
646,1,216,PA
647,2,216,PA
648,3,216,PA
649,1,217,PA
650,2,217,PA
651,3,217,PA
652,1,218,PA
653,2,218,PA
654,3,218,PA
655,1,219,PA
656,2,219,PA
657,3,219,PA
658,1,220,PA
659,2,220,PA
660,3,220,PA
661,1,221,PA
662,2,221,PA
663,3,221,PA
664,1,222,PA
665,2,222,PA
666,3,222,PA
667,1,223,PA
668,2,223,PA
669,3,223,PA
670,1,224,PA
671,2,224,PA
672,3,224,PA
673,1,225,PA
674,2,225,PA
675,3,225,PA
676,1,226,PA
677,2,226,PA
678,3,226,PA
679,1,227,PA
680,2,227,PA
681,3,227,PA
682,1,228,PA
683,2,228,PA
684,3,228,PA
685,1,229,PA
686,2,229,PA
687,3,229,PA
688,1,230,PA
689,2,230,PA
690,3,230,PA
691,1,231,PA
692,2,231,PA
693,3,231,PA
694,1,232,PA
695,2,232,PA
696,3,232,PA
697,1,233,PA
698,2,233,PA
699,3,233,PA
700,1,234,PA
701,2,234,PA
702,3,234,PA
703,1,235,PA
704,2,235,PA
705,3,235,PA
706,1,236,PA
707,2,236,PA
708,3,236,PA
709,1,237,PA
710,2,237,PA
711,3,237,PA
712,1,238,PA
713,2,238,PA
714,3,238,PA
715,1,239,PA
716,2,239,PA
717,3,239,PA
718,1,240,PA
719,2,240,PA
720,3,240,PA
721,1,241,PA
722,2,241,PA
723,3,241,PA
724,1,242,PA
725,2,242,PA
726,3,242,PA
727,1,243,PA
728,2,243,PA
729,3,243,PA
730,1,244,PA
731,2,244,PA
732,3,244,PA
733,1,245,PA
734,2,245,PA
735,3,245,PA
736,1,246,PA
737,2,246,PA
738,3,246,PA
739,1,247,PA
740,2,247,PA
741,3,247,PA
742,1,248,PA
743,2,248,PA
744,3,248,PA
745,1,249,PA
746,2,249,PA
747,3,249,PA
748,1,250,PA
749,2,250,PA
750,3,250,PA
751,1,251,PA
752,2,251,PA
753,3,251,PA
754,1,252,PA
755,2,252,PA
756,3,252,PA
757,1,253,PA
758,2,253,PA
759,3,253,PA
760,1,254,PA
761,2,254,PA
762,3,254,PA
763,1,255,PA
764,2,255,PA
765,3,255,PA
766,1,256,PA
767,2,256,PA
768,3,256,PA
769,1,257,PA
770,2,257,PA
771,3,257,PA
772,1,258,PA
773,2,258,PA
774,3,258,PA
775,1,259,PA
776,2,259,PA
777,3,259,PA
778,1,260,PA
779,2,260,PA
780,3,260,PA
781,1,261,PA
782,2,261,PA
783,3,261,PA
784,1,262,PA
785,2,262,PA
786,3,262,PA
787,1,263,PA
788,2,263,PA
789,3,263,PA
790,1,264,PA
791,2,264,PA
792,3,264,PA
793,1,265,PA
794,2,265,PA
795,3,265,PA
796,1,266,PA
797,2,266,PA
798,3,266,PA
799,1,267,PA
800,2,267,PA
801,3,267,PA
802,1,268,PA
803,2,268,PA
804,3,268,PA
805,1,269,PA
806,2,269,PA
807,3,269,PA
808,1,270,PA
809,2,270,PA
810,3,270,PA
811,1,271,PA
812,2,271,PA
813,3,271,PA
814,1,272,PA
815,2,272,PA
816,3,272,PA
817,1,273,PA
818,2,273,PA
819,3,273,PA
820,1,274,PA
821,2,274,PA
822,3,274,PA
823,1,275,PA
824,2,275,PA
825,3,275,PA
826,1,276,PA
827,2,276,PA
828,3,276,PA
829,1,277,PA
830,2,277,PA
831,3,277,PA
832,1,278,PA
833,2,278,PA
834,3,278,PA
835,1,279,PA
836,2,279,PA
837,3,279,PA
838,1,280,PA
839,2,280,PA
840,3,280,PA
841,1,281,PA
842,2,281,PA
843,3,281,PA
844,1,282,PA
845,2,282,PA
846,3,282,PA
847,1,283,PA
848,2,283,PA
849,3,283,PA
850,1,284,PA
851,2,284,PA
852,3,284,PA
853,1,285,PA
854,2,285,PA
855,3,285,PA
856,1,286,PA
857,2,286,PA
858,3,286,PA
859,1,287,PA
860,2,287,PA
861,3,287,PA
862,1,288,PA
863,2,288,PA
864,3,288,PA
865,1,289,PA
866,2,289,PA
867,3,289,PA
868,1,290,PA
869,2,290,PA
870,3,290,PA
871,1,291,PA
872,2,291,PA
873,3,291,PA
874,1,292,PA
875,2,292,PA
876,3,292,PA
877,1,293,PA
878,2,293,PA
879,3,293,PA
880,1,294,PA
881,2,294,PA
882,3,294,PA
883,1,295,PA
884,2,295,PA
885,3,295,PA
886,1,296,PA
887,2,296,PA
888,3,296,PA
889,1,297,PA
890,2,297,PA
891,3,297,PA
892,1,298,PA
893,2,298,PA
894,3,298,PA
895,1,299,PA
896,2,299,PA
897,3,299,PA
898,1,300,PA
899,2,300,PA
900,3,300,PA
901,1,301,PA
902,2,301,PA
903,3,301,PA
904,1,302,PA
905,2,302,PA
906,3,302,PA
907,1,303,PA
908,2,303,PA
909,3,303,PA
910,1,304,PA
911,2,304,PA
912,3,304,PA
913,1,305,PA
914,2,305,PA
915,3,305,PA
916,1,306,PA
917,2,306,PA
918,3,306,PA
919,1,307,PA
920,2,307,PA
921,3,307,PA
922,1,308,PA
923,2,308,PA
924,3,308,PA
925,1,309,PA
926,2,309,PA
927,3,309,PA
928,1,310,PA
929,2,310,PA
930,3,310,PA
931,1,311,PA
932,2,311,PA
933,3,311,PA
934,1,312,PA
935,2,312,PA
936,3,312,PA
937,1,313,PA
938,2,313,PA
939,3,313,PA
940,1,314,PA
941,2,314,PA
942,3,314,PA
943,1,315,PA
944,2,315,PA
945,3,315,PA
946,1,316,PA
947,2,316,PA
948,3,316,PA
949,1,317,PA
950,2,317,PA
951,3,317,PA
952,1,318,PA
953,2,318,PA
954,3,318,PA
955,1,319,PA
956,2,319,PA
957,3,319,PA
958,1,320,PA
959,2,320,PA
960,3,320,PA
961,1,321,PA
962,2,321,PA
963,3,321,PA
964,1,322,PA
965,2,322,PA
966,3,322,PA
967,1,323,PA
968,2,323,PA
969,3,323,PA
970,1,324,PA
971,2,324,PA
972,3,324,PA
973,1,325,PA
974,2,325,PA
975,3,325,PA
976,1,326,PA
977,2,326,PA
978,3,326,PA
979,1,327,PA
980,2,327,PA
981,3,327,PA
982,1,328,PA
983,2,328,PA
984,3,328,PA
985,1,329,PA
986,2,329,PA
987,3,329,PA
988,1,330,PA
989,2,330,PA
990,3,330,PA
991,1,331,PA
992,2,331,PA
993,3,331,PA
994,1,332,PA
995,2,332,PA
996,3,332,PA
997,1,333,PA
998,2,333,PA
999,3,333,PA
1000,1,334,PA
1001,2,334,PA
1002,3,334,PA
1003,1,335,PA
1004,2,335,PA
1005,3,335,PA
1006,1,336,PA
1007,2,336,PA
1008,3,336,PA
1009,1,337,PA
1010,2,337,PA
1011,3,337,PA
1012,1,338,PA
1013,2,338,PA
1014,3,338,PA
1015,1,339,PA
1016,2,339,PA
1017,3,339,PA
1018,1,340,PA
1019,2,340,PA
1020,3,340,PA
1021,1,341,PA
1022,2,341,PA
1023,3,341,PA
1024,1,342,PA
1025,2,342,PA
1026,3,342,PA
1027,1,343,PA
1028,2,343,PA
1029,3,343,PA
1030,1,344,PA
1031,2,344,PA
1032,3,344,PA
1033,1,345,PA
1034,2,345,PA
1035,3,345,PA
1036,1,346,PA
1037,2,346,PA
1038,3,346,PA
1039,1,347,PA
1040,2,347,PA
1041,3,347,PA
1042,1,348,PA
1043,2,348,PA
1044,3,348,PA
1045,1,349,PA
1046,2,349,PA
1047,3,349,PA
1048,1,350,PA
1049,2,350,PA
1050,3,350,PA
1051,1,351,PA
1052,2,351,PA
1053,3,351,PA
1054,1,352,PA
1055,2,352,PA
1056,3,352,PA
1057,1,353,PA
1058,2,353,PA
1059,3,353,PA
1060,1,354,PA
1061,2,354,PA
1062,3,354,PA
1063,1,355,PA
1064,2,355,PA
1065,3,355,PA
1066,1,356,PA
1067,2,356,PA
1068,3,356,PA
1069,1,357,PA
1070,2,357,PA
1071,3,357,PA
1072,1,358,PA
1073,2,358,PA
1074,3,358,PA
1075,1,359,PA
1076,2,359,PA
1077,3,359,PA
1078,1,360,PA
1079,2,360,PA
1080,3,360,PA
1081,1,361,PA
1082,2,361,PA
1083,3,361,PA
1084,1,362,PA
1085,2,362,PA
1086,3,362,PA
1087,1,363,PA
1088,2,363,PA
1089,3,363,PA
1090,1,364,PA
1091,2,364,PA
1092,3,364,PA
1093,1,365,PA
1094,2,365,PA
1095,3,365,PA
1096,1,366,PA
1097,2,366,PA
1098,3,366,PA
1099,1,367,PA
1100,2,367,PA
1101,3,367,PA
1102,1,368,PA
1103,2,368,PA
1104,3,368,PA
1105,1,369,PA
1106,2,369,PA
1107,3,369,PA
1108,1,370,PA
1109,2,370,PA
1110,3,370,PA
1111,1,371,PA
1112,2,371,PA
1113,3,371,PA
1114,1,372,PA
1115,2,372,PA
1116,3,372,PA
1117,1,373,PA
1118,2,373,PA
1119,3,373,PA
1120,1,374,PA
1121,2,374,PA
1122,3,374,PA
1123,1,375,PA
1124,2,375,PA
1125,3,375,PA
1126,1,376,PA
1127,2,376,PA
1128,3,376,PA
1129,1,377,PA
1130,2,377,PA
1131,3,377,PA
1132,1,378,PA
1133,2,378,PA
1134,3,378,PA
1135,1,379,PA
1136,2,379,PA
1137,3,379,PA
1138,1,380,PA
1139,2,380,PA
1140,3,380,PA
1141,1,381,PA
1142,2,381,PA
1143,3,381,PA
1144,1,382,PA
1145,2,382,PA
1146,3,382,PA
1147,1,383,PA
1148,2,383,PA
1149,3,383,PA
1150,1,384,PA
1151,2,384,PA
1152,3,384,PA
1153,1,385,PA
1154,2,385,PA
1155,3,385,PA
1156,1,386,PA
1157,2,386,PA
1158,3,386,PA
1159,1,387,PA
1160,2,387,PA
1161,3,387,PA
1162,1,388,PA
1163,2,388,PA
1164,3,388,PA
1165,1,389,PA
1166,2,389,PA
1167,3,389,PA
1168,1,390,PA
1169,2,390,PA
1170,3,390,PA
1171,1,391,PA
1172,2,391,PA
1173,3,391,PA
1174,1,392,PA
1175,2,392,PA
1176,3,392,PA
1177,1,393,PA
1178,2,393,PA
1179,3,393,PA
1180,1,394,PA
1181,2,394,PA
1182,3,394,PA
1183,1,395,PA
1184,2,395,PA
1185,3,395,PA
1186,1,396,PA
1187,2,396,PA
1188,3,396,PA
1189,1,397,PA
1190,2,397,PA
1191,3,397,PA
1192,1,398,PA
1193,2,398,PA
1194,3,398,PA
1195,1,399,PA
1196,2,399,PA
1197,3,399,PA
1198,1,400,PA
1199,2,400,PA
1200,3,400,PA
1201,1,401,PA
1202,2,401,PA
1203,3,401,PA
1204,1,402,PA
1205,2,402,PA
1206,3,402,PA
1207,1,403,PA
1208,2,403,PA
1209,3,403,PA
1210,1,404,PA
1211,2,404,PA
1212,3,404,PA
1213,1,405,PA
1214,2,405,PA
1215,3,405,PA
1216,1,406,PA
1217,2,406,PA
1218,3,406,PA
1219,1,407,PA
1220,2,407,PA
1221,3,407,PA
1222,1,408,PA
1223,2,408,PA
1224,3,408,PA
1225,1,409,PA
1226,2,409,PA
1227,3,409,PA
1228,1,410,PA
1229,2,410,PA
1230,3,410,PA
1231,1,411,PA
1232,2,411,PA
1233,3,411,PA
1234,1,412,PA
1235,2,412,PA
1236,3,412,PA
1237,1,413,PA
1238,2,413,PA
1239,3,413,PA
1240,1,414,PA
1241,2,414,PA
1242,3,414,PA
1243,1,415,PA
1244,2,415,PA
1245,3,415,PA
1246,1,416,PA
1247,2,416,PA
1248,3,416,PA
1249,1,417,PA
1250,2,417,PA
1251,3,417,PA
1252,1,418,PA
1253,2,418,PA
1254,3,418,PA
1255,1,419,PA
1256,2,419,PA
1257,3,419,PA
1258,1,420,PA
1259,2,420,PA
1260,3,420,PA
1261,1,421,PA
1262,2,421,PA
1263,3,421,PA
1264,1,422,PA
1265,2,422,PA
1266,3,422,PA
1267,1,423,PA
1268,2,423,PA
1269,3,423,PA
1270,1,424,PA
1271,2,424,PA
1272,3,424,PA
1273,1,425,PA
1274,2,425,PA
1275,3,425,PA
1276,1,426,PA
1277,2,426,PA
1278,3,426,PA
1279,1,427,PA
1280,2,427,PA
1281,3,427,PA
1282,1,428,PA
1283,2,428,PA
1284,3,428,PA
1285,1,429,PA
1286,2,429,PA
1287,3,429,PA
1288,1,430,PA
1289,2,430,PA
1290,3,430,PA
1291,1,431,PA
1292,2,431,PA
1293,3,431,PA
1294,1,432,PA
1295,2,432,PA
1296,3,432,PA
1297,1,433,PA
1298,2,433,PA
1299,3,433,PA
1300,1,434,PA
1301,2,434,PA
1302,3,434,PA
1303,1,435,PA
1304,2,435,PA
1305,3,435,PA
1306,1,436,PA
1307,2,436,PA
1308,3,436,PA
1309,1,437,PA
1310,2,437,PA
1311,3,437,PA
1312,1,438,PA
1313,2,438,PA
1314,3,438,PA
1315,1,439,PA
1316,2,439,PA
1317,3,439,PA
1318,1,440,PA
1319,2,440,PA
1320,3,440,PA
1321,1,441,PA
1322,2,441,PA
1323,3,441,PA
1324,1,442,PA
1325,2,442,PA
1326,3,442,PA
1327,1,443,PA
1328,2,443,PA
1329,3,443,PA
1330,1,444,PA
1331,2,444,PA
1332,3,444,PA
1333,1,445,PA
1334,2,445,PA
1335,3,445,PA
1336,1,446,PA
1337,2,446,PA
1338,3,446,PA
1339,1,447,PA
1340,2,447,PA
1341,3,447,PA
1342,1,448,PA
1343,2,448,PA
1344,3,448,PA
1345,1,449,PA
1346,2,449,PA
1347,3,449,PA
1348,1,450,PA
1349,2,450,PA
1350,3,450,PA
1351,1,451,PA
1352,2,451,PA
1353,3,451,PA
1354,1,452,PA
1355,2,452,PA
1356,3,452,PA
1357,1,453,PA
1358,2,453,PA
1359,3,453,PA
1360,1,454,PA
1361,2,454,PA
1362,3,454,PA
1363,1,455,PA
1364,2,455,PA
1365,3,455,PA
1366,1,456,PA
1367,2,456,PA
1368,3,456,PA
1369,1,457,PA
1370,2,457,PA
1371,3,457,PA
1372,1,458,PA
1373,2,458,PA
1374,3,458,PA
1375,1,459,PA
1376,2,459,PA
1377,3,459,PA
1378,1,460,PA
1379,2,460,PA
1380,3,460,PA
1381,1,461,PA
1382,2,461,PA
1383,3,461,PA
1384,1,462,PA
1385,2,462,PA
1386,3,462,PA
1387,1,463,PA
1388,2,463,PA
1389,3,463,PA
1390,1,464,PA
1391,2,464,PA
1392,3,464,PA
1393,1,465,PA
1394,2,465,PA
1395,3,465,PA
1396,1,466,PA
1397,2,466,PA
1398,3,466,PA
1399,1,467,PA
1400,2,467,PA
1401,3,467,PA
1402,1,468,PA
1403,2,468,PA
1404,3,468,PA
1405,1,469,PA
1406,2,469,PA
1407,3,469,PA
1408,1,470,PA
1409,2,470,PA
1410,3,470,PA
1411,1,471,PA
1412,2,471,PA
1413,3,471,PA
1414,1,472,PA
1415,2,472,PA
1416,3,472,PA
1417,1,473,PA
1418,2,473,PA
1419,3,473,PA
1420,1,474,PA
1421,2,474,PA
1422,3,474,PA
1423,1,475,PA
1424,2,475,PA
1425,3,475,PA
1426,1,476,PA
1427,2,476,PA
1428,3,476,PA
1429,1,477,PA
1430,2,477,PA
1431,3,477,PA
1432,1,478,PA
1433,2,478,PA
1434,3,478,PA
1435,1,479,PA
1436,2,479,PA
1437,3,479,PA
1438,1,480,PA
1439,2,480,PA
1440,3,480,PA
1441,1,481,PA
1442,2,481,PA
1443,3,481,PA
1444,1,482,PA
1445,2,482,PA
1446,3,482,PA
1447,1,483,PA
1448,2,483,PA
1449,3,483,PA
1450,1,484,PA
1451,2,484,PA
1452,3,484,PA
1453,1,485,PA
1454,2,485,PA
1455,3,485,PA
1456,1,486,PA
1457,2,486,PA
1458,3,486,PA
1459,1,487,PA
1460,2,487,PA
1461,3,487,PA
1462,1,488,PA
1463,2,488,PA
1464,3,488,PA
1465,1,489,PA
1466,2,489,PA
1467,3,489,PA
1468,1,490,PA
1469,2,490,PA
1470,3,490,PA
1471,1,491,PA
1472,2,491,PA
1473,3,491,PA
1474,1,492,PA
1475,2,492,PA
1476,3,492,PA
1477,1,493,PA
1478,2,493,PA
1479,3,493,PA
1480,1,494,PA
1481,2,494,PA
1482,3,494,PA
1483,1,495,PA
1484,2,495,PA
1485,3,495,PA
1486,1,496,PA
1487,2,496,PA
1488,3,496,PA
1489,1,497,PA
1490,2,497,PA
1491,3,497,PA
1492,1,498,PA
1493,2,498,PA
1494,3,498,PA
1495,1,499,PA
1496,2,499,PA
