site,codon_position,codon_site,gene
385,1,129,PB1
386,2,129,PB1
387,3,129,PB1
388,1,130,PB1
389,2,130,PB1
390,3,130,PB1
391,1,131,PB1
392,2,131,PB1
393,3,131,PB1
394,1,132,PB1
395,2,132,PB1
396,3,132,PB1
397,1,133,PB1
398,2,133,PB1
399,3,133,PB1
400,1,134,PB1
401,2,134,PB1
402,3,134,PB1
403,1,135,PB1
404,2,135,PB1
405,3,135,PB1
406,1,136,PB1
407,2,136,PB1
408,3,136,PB1
409,1,137,PB1
410,2,137,PB1
411,3,137,PB1
412,1,138,PB1
413,2,138,PB1
414,3,138,PB1
415,1,139,PB1
416,2,139,PB1
417,3,139,PB1
418,1,140,PB1
419,2,140,PB1
420,3,140,PB1
421,1,141,PB1
422,2,141,PB1
423,3,141,PB1
424,1,142,PB1
425,2,142,PB1
426,3,142,PB1
427,1,143,PB1
428,2,143,PB1
429,3,143,PB1
430,1,144,PB1
431,2,144,PB1
432,3,144,PB1
433,1,145,PB1
434,2,145,PB1
435,3,145,PB1
436,1,146,PB1
437,2,146,PB1
438,3,146,PB1
439,1,147,PB1
440,2,147,PB1
441,3,147,PB1
442,1,148,PB1
443,2,148,PB1
444,3,148,PB1
445,1,149,PB1
446,2,149,PB1
447,3,149,PB1
448,1,150,PB1
449,2,150,PB1
450,3,150,PB1
451,1,151,PB1
452,2,151,PB1
453,3,151,PB1
454,1,152,PB1
455,2,152,PB1
456,3,152,PB1
457,1,153,PB1
458,2,153,PB1
459,3,153,PB1
460,1,154,PB1
461,2,154,PB1
462,3,154,PB1
463,1,155,PB1
464,2,155,PB1
465,3,155,PB1
466,1,156,PB1
467,2,156,PB1
468,3,156,PB1
469,1,157,PB1
470,2,157,PB1
471,3,157,PB1
472,1,158,PB1
473,2,158,PB1
474,3,158,PB1
475,1,159,PB1
476,2,159,PB1
477,3,159,PB1
478,1,160,PB1
479,2,160,PB1
480,3,160,PB1
481,1,161,PB1
482,2,161,PB1
483,3,161,PB1
484,1,162,PB1
485,2,162,PB1
486,3,162,PB1
487,1,163,PB1
488,2,163,PB1
489,3,163,PB1
490,1,164,PB1
491,2,164,PB1
492,3,164,PB1
493,1,165,PB1
494,2,165,PB1
495,3,165,PB1
496,1,166,PB1
497,2,166,PB1
498,3,166,PB1
499,1,167,PB1
500,2,167,PB1
501,3,167,PB1
502,1,168,PB1
503,2,168,PB1
504,3,168,PB1
505,1,169,PB1
506,2,169,PB1
507,3,169,PB1
508,1,170,PB1
509,2,170,PB1
510,3,170,PB1
511,1,171,PB1
512,2,171,PB1
513,3,171,PB1
514,1,172,PB1
515,2,172,PB1
516,3,172,PB1
517,1,173,PB1
518,2,173,PB1
519,3,173,PB1
520,1,174,PB1
521,2,174,PB1
522,3,174,PB1
523,1,175,PB1
524,2,175,PB1
525,3,175,PB1
526,1,176,PB1
527,2,176,PB1
528,3,176,PB1
529,1,177,PB1
530,2,177,PB1
531,3,177,PB1
532,1,178,PB1
533,2,178,PB1
534,3,178,PB1
535,1,179,PB1
536,2,179,PB1
537,3,179,PB1
538,1,180,PB1
539,2,180,PB1
540,3,180,PB1
541,1,181,PB1
542,2,181,PB1
543,3,181,PB1
544,1,182,PB1
545,2,182,PB1
546,3,182,PB1
547,1,183,PB1
548,2,183,PB1
549,3,183,PB1
550,1,184,PB1
551,2,184,PB1
552,3,184,PB1
553,1,185,PB1
554,2,185,PB1
555,3,185,PB1
556,1,186,PB1
557,2,186,PB1
558,3,186,PB1
559,1,187,PB1
560,2,187,PB1
561,3,187,PB1
562,1,188,PB1
563,2,188,PB1
564,3,188,PB1
565,1,189,PB1
566,2,189,PB1
567,3,189,PB1
568,1,190,PB1
569,2,190,PB1
570,3,190,PB1
571,1,191,PB1
572,2,191,PB1
573,3,191,PB1
574,1,192,PB1
575,2,192,PB1
576,3,192,PB1
577,1,193,PB1
578,2,193,PB1
579,3,193,PB1
580,1,194,PB1
581,2,194,PB1
582,3,194,PB1
583,1,195,PB1
584,2,195,PB1
585,3,195,PB1
586,1,196,PB1
587,2,196,PB1
588,3,196,PB1
589,1,197,PB1
590,2,197,PB1
591,3,197,PB1
592,1,198,PB1
593,2,198,PB1
594,3,198,PB1
595,1,199,PB1
596,2,199,PB1
597,3,199,PB1
598,1,200,PB1
599,2,200,PB1
600,3,200,PB1
601,1,201,PB1
602,2,201,PB1
603,3,201,PB1
604,1,202,PB1
605,2,202,PB1
606,3,202,PB1
607,1,203,PB1
608,2,203,PB1
609,3,203,PB1
610,1,204,PB1
611,2,204,PB1
612,3,204,PB1
613,1,205,PB1
614,2,205,PB1
615,3,205,PB1
616,1,206,PB1
617,2,206,PB1
618,3,206,PB1
619,1,207,PB1
620,2,207,PB1
621,3,207,PB1
622,1,208,PB1
623,2,208,PB1
624,3,208,PB1
625,1,209,PB1
626,2,209,PB1
627,3,209,PB1
628,1,210,PB1
629,2,210,PB1
630,3,210,PB1
631,1,211,PB1
632,2,211,PB1
633,3,211,PB1
634,1,212,PB1
635,2,212,PB1
636,3,212,PB1
637,1,213,PB1
638,2,213,PB1
639,3,213,PB1
640,1,214,PB1
641,2,214,PB1
642,3,214,PB1
643,1,215,PB1
644,2,215,PB1
645,3,215,PB1
646,1,216,PB1
647,2,216,PB1
648,3,216,PB1
649,1,217,PB1
650,2,217,PB1
651,3,217,PB1
652,1,218,PB1
653,2,218,PB1
654,3,218,PB1
655,1,219,PB1
656,2,219,PB1
657,3,219,PB1
658,1,220,PB1
659,2,220,PB1
660,3,220,PB1
661,1,221,PB1
662,2,221,PB1
663,3,221,PB1
664,1,222,PB1
665,2,222,PB1
666,3,222,PB1
667,1,223,PB1
668,2,223,PB1
669,3,223,PB1
670,1,224,PB1
671,2,224,PB1
672,3,224,PB1
673,1,225,PB1
674,2,225,PB1
675,3,225,PB1
676,1,226,PB1
677,2,226,PB1
678,3,226,PB1
679,1,227,PB1
680,2,227,PB1
681,3,227,PB1
682,1,228,PB1
683,2,228,PB1
684,3,228,PB1
685,1,229,PB1
686,2,229,PB1
687,3,229,PB1
688,1,230,PB1
689,2,230,PB1
690,3,230,PB1
691,1,231,PB1
692,2,231,PB1
693,3,231,PB1
694,1,232,PB1
695,2,232,PB1
696,3,232,PB1
697,1,233,PB1
698,2,233,PB1
699,3,233,PB1
700,1,234,PB1
701,2,234,PB1
702,3,234,PB1
703,1,235,PB1
704,2,235,PB1
705,3,235,PB1
706,1,236,PB1
707,2,236,PB1
708,3,236,PB1
709,1,237,PB1
710,2,237,PB1
711,3,237,PB1
712,1,238,PB1
713,2,238,PB1
714,3,238,PB1
715,1,239,PB1
716,2,239,PB1
717,3,239,PB1
718,1,240,PB1
719,2,240,PB1
720,3,240,PB1
721,1,241,PB1
722,2,241,PB1
723,3,241,PB1
724,1,242,PB1
725,2,242,PB1
726,3,242,PB1
727,1,243,PB1
728,2,243,PB1
729,3,243,PB1
730,1,244,PB1
731,2,244,PB1
732,3,244,PB1
733,1,245,PB1
734,2,245,PB1
735,3,245,PB1
736,1,246,PB1
737,2,246,PB1
738,3,246,PB1
739,1,247,PB1
740,2,247,PB1
741,3,247,PB1
742,1,248,PB1
743,2,248,PB1
744,3,248,PB1
745,1,249,PB1
746,2,249,PB1
747,3,249,PB1
748,1,250,PB1
749,2,250,PB1
750,3,250,PB1
751,1,251,PB1
752,2,251,PB1
753,3,251,PB1
754,1,252,PB1
755,2,252,PB1
756,3,252,PB1
757,1,253,PB1
758,2,253,PB1
759,3,253,PB1
760,1,254,PB1
761,2,254,PB1
762,3,254,PB1
763,1,255,PB1
764,2,255,PB1
765,3,255,PB1
766,1,256,PB1
767,2,256,PB1
768,3,256,PB1
769,1,257,PB1
770,2,257,PB1
771,3,257,PB1
772,1,258,PB1
773,2,258,PB1
774,3,258,PB1
775,1,259,PB1
776,2,259,PB1
777,3,259,PB1
778,1,260,PB1
779,2,260,PB1
780,3,260,PB1
781,1,261,PB1
782,2,261,PB1
783,3,261,PB1
784,1,262,PB1
785,2,262,PB1
786,3,262,PB1
787,1,263,PB1
788,2,263,PB1
789,3,263,PB1
790,1,264,PB1
791,2,264,PB1
792,3,264,PB1
793,1,265,PB1
794,2,265,PB1
795,3,265,PB1
796,1,266,PB1
797,2,266,PB1
798,3,266,PB1
799,1,267,PB1
800,2,267,PB1
801,3,267,PB1
802,1,268,PB1
803,2,268,PB1
804,3,268,PB1
805,1,269,PB1
806,2,269,PB1
807,3,269,PB1
808,1,270,PB1
809,2,270,PB1
810,3,270,PB1
811,1,271,PB1
812,2,271,PB1
813,3,271,PB1
814,1,272,PB1
815,2,272,PB1
816,3,272,PB1
817,1,273,PB1
818,2,273,PB1
819,3,273,PB1
820,1,274,PB1
821,2,274,PB1
822,3,274,PB1
823,1,275,PB1
824,2,275,PB1
825,3,275,PB1
826,1,276,PB1
827,2,276,PB1
828,3,276,PB1
829,1,277,PB1
830,2,277,PB1
831,3,277,PB1
832,1,278,PB1
833,2,278,PB1
834,3,278,PB1
835,1,279,PB1
836,2,279,PB1
837,3,279,PB1
838,1,280,PB1
839,2,280,PB1
840,3,280,PB1
841,1,281,PB1
842,2,281,PB1
843,3,281,PB1
844,1,282,PB1
845,2,282,PB1
846,3,282,PB1
847,1,283,PB1
848,2,283,PB1
849,3,283,PB1
850,1,284,PB1
851,2,284,PB1
852,3,284,PB1
853,1,285,PB1
854,2,285,PB1
855,3,285,PB1
856,1,286,PB1
857,2,286,PB1
858,3,286,PB1
859,1,287,PB1
860,2,287,PB1
861,3,287,PB1
862,1,288,PB1
863,2,288,PB1
864,3,288,PB1
865,1,289,PB1
866,2,289,PB1
867,3,289,PB1
868,1,290,PB1
869,2,290,PB1
870,3,290,PB1
871,1,291,PB1
872,2,291,PB1
873,3,291,PB1
874,1,292,PB1
875,2,292,PB1
876,3,292,PB1
877,1,293,PB1
878,2,293,PB1
879,3,293,PB1
880,1,294,PB1
881,2,294,PB1
882,3,294,PB1
883,1,295,PB1
884,2,295,PB1
885,3,295,PB1
886,1,296,PB1
887,2,296,PB1
888,3,296,PB1
889,1,297,PB1
890,2,297,PB1
891,3,297,PB1
892,1,298,PB1
893,2,298,PB1
894,3,298,PB1
895,1,299,PB1
896,2,299,PB1
897,3,299,PB1
898,1,300,PB1
899,2,300,PB1
900,3,300,PB1
901,1,301,PB1
902,2,301,PB1
903,3,301,PB1
904,1,302,PB1
905,2,302,PB1
906,3,302,PB1
907,1,303,PB1
908,2,303,PB1
909,3,303,PB1
910,1,304,PB1
911,2,304,PB1
912,3,304,PB1
913,1,305,PB1
914,2,305,PB1
915,3,305,PB1
916,1,306,PB1
917,2,306,PB1
918,3,306,PB1
919,1,307,PB1
920,2,307,PB1
921,3,307,PB1
922,1,308,PB1
923,2,308,PB1
924,3,308,PB1
925,1,309,PB1
926,2,309,PB1
927,3,309,PB1
928,1,310,PB1
929,2,310,PB1
930,3,310,PB1
931,1,311,PB1
932,2,311,PB1
933,3,311,PB1
934,1,312,PB1
935,2,312,PB1
936,3,312,PB1
937,1,313,PB1
938,2,313,PB1
939,3,313,PB1
940,1,314,PB1
941,2,314,PB1
942,3,314,PB1
943,1,315,PB1
944,2,315,PB1
945,3,315,PB1
946,1,316,PB1
947,2,316,PB1
948,3,316,PB1
949,1,317,PB1
950,2,317,PB1
951,3,317,PB1
952,1,318,PB1
953,2,318,PB1
954,3,318,PB1
955,1,319,PB1
956,2,319,PB1
957,3,319,PB1
958,1,320,PB1
959,2,320,PB1
960,3,320,PB1
961,1,321,PB1
962,2,321,PB1
963,3,321,PB1
964,1,322,PB1
965,2,322,PB1
966,3,322,PB1
967,1,323,PB1
968,2,323,PB1
969,3,323,PB1
970,1,324,PB1
971,2,324,PB1
972,3,324,PB1
973,1,325,PB1
974,2,325,PB1
975,3,325,PB1
976,1,326,PB1
977,2,326,PB1
978,3,326,PB1
979,1,327,PB1
980,2,327,PB1
981,3,327,PB1
982,1,328,PB1
983,2,328,PB1
984,3,328,PB1
985,1,329,PB1
986,2,329,PB1
987,3,329,PB1
988,1,330,PB1
989,2,330,PB1
990,3,330,PB1
991,1,331,PB1
992,2,331,PB1
993,3,331,PB1
994,1,332,PB1
995,2,332,PB1
996,3,332,PB1
997,1,333,PB1
998,2,333,PB1
999,3,333,PB1
1000,1,334,PB1
1001,2,334,PB1
1002,3,334,PB1
1003,1,335,PB1
1004,2,335,PB1
1005,3,335,PB1
1006,1,336,PB1
1007,2,336,PB1
1008,3,336,PB1
1009,1,337,PB1
1010,2,337,PB1
1011,3,337,PB1
1012,1,338,PB1
1013,2,338,PB1
1014,3,338,PB1
1015,1,339,PB1
1016,2,339,PB1
1017,3,339,PB1
1018,1,340,PB1
1019,2,340,PB1
1020,3,340,PB1
1021,1,341,PB1
1022,2,341,PB1
1023,3,341,PB1
1024,1,342,PB1
1025,2,342,PB1
1026,3,342,PB1
1027,1,343,PB1
1028,2,343,PB1
1029,3,343,PB1
1030,1,344,PB1
1031,2,344,PB1
1032,3,344,PB1
1033,1,345,PB1
1034,2,345,PB1
1035,3,345,PB1
1036,1,346,PB1
1037,2,346,PB1
1038,3,346,PB1
1039,1,347,PB1
1040,2,347,PB1
1041,3,347,PB1
1042,1,348,PB1
1043,2,348,PB1
1044,3,348,PB1
1045,1,349,PB1
1046,2,349,PB1
1047,3,349,PB1
1048,1,350,PB1
1049,2,350,PB1
1050,3,350,PB1
1051,1,351,PB1
1052,2,351,PB1
1053,3,351,PB1
1054,1,352,PB1
1055,2,352,PB1
1056,3,352,PB1
1057,1,353,PB1
1058,2,353,PB1
1059,3,353,PB1
1060,1,354,PB1
1061,2,354,PB1
1062,3,354,PB1
1063,1,355,PB1
1064,2,355,PB1
1065,3,355,PB1
1066,1,356,PB1
1067,2,356,PB1
1068,3,356,PB1
1069,1,357,PB1
1070,2,357,PB1
1071,3,357,PB1
1072,1,358,PB1
1073,2,358,PB1
1074,3,358,PB1
1075,1,359,PB1
1076,2,359,PB1
1077,3,359,PB1
1078,1,360,PB1
1079,2,360,PB1
1080,3,360,PB1
1081,1,361,PB1
1082,2,361,PB1
1083,3,361,PB1
1084,1,362,PB1
1085,2,362,PB1
1086,3,362,PB1
1087,1,363,PB1
1088,2,363,PB1
1089,3,363,PB1
1090,1,364,PB1
1091,2,364,PB1
1092,3,364,PB1
1093,1,365,PB1
1094,2,365,PB1
1095,3,365,PB1
1096,1,366,PB1
1097,2,366,PB1
1098,3,366,PB1
1099,1,367,PB1
1100,2,367,PB1
1101,3,367,PB1
1102,1,368,PB1
1103,2,368,PB1
1104,3,368,PB1
1105,1,369,PB1
1106,2,369,PB1
1107,3,369,PB1
1108,1,370,PB1
1109,2,370,PB1
1110,3,370,PB1
1111,1,371,PB1
1112,2,371,PB1
1113,3,371,PB1
1114,1,372,PB1
1115,2,372,PB1
1116,3,372,PB1
1117,1,373,PB1
1118,2,373,PB1
1119,3,373,PB1
1120,1,374,PB1
1121,2,374,PB1
1122,3,374,PB1
1123,1,375,PB1
1124,2,375,PB1
1125,3,375,PB1
1126,1,376,PB1
1127,2,376,PB1
1128,3,376,PB1
1129,1,377,PB1
1130,2,377,PB1
1131,3,377,PB1
1132,1,378,PB1
1133,2,378,PB1
1134,3,378,PB1
1135,1,379,PB1
1136,2,379,PB1
1137,3,379,PB1
1138,1,380,PB1
1139,2,380,PB1
1140,3,380,PB1
1141,1,381,PB1
1142,2,381,PB1
1143,3,381,PB1
1144,1,382,PB1
1145,2,382,PB1
1146,3,382,PB1
1147,1,383,PB1
1148,2,383,PB1
1149,3,383,PB1
1150,1,384,PB1
1151,2,384,PB1
1152,3,384,PB1
1153,1,385,PB1
1154,2,385,PB1
1155,3,385,PB1
1156,1,386,PB1
1157,2,386,PB1
1158,3,386,PB1
1159,1,387,PB1
1160,2,387,PB1
1161,3,387,PB1
1162,1,388,PB1
1163,2,388,PB1
1164,3,388,PB1
1165,1,389,PB1
1166,2,389,PB1
1167,3,389,PB1
1168,1,390,PB1
1169,2,390,PB1
1170,3,390,PB1
1171,1,391,PB1
1172,2,391,PB1
1173,3,391,PB1
1174,1,392,PB1
1175,2,392,PB1
1176,3,392,PB1
1177,1,393,PB1
1178,2,393,PB1
1179,3,393,PB1
1180,1,394,PB1
1181,2,394,PB1
1182,3,394,PB1
1183,1,395,PB1
1184,2,395,PB1
1185,3,395,PB1
1186,1,396,PB1
1187,2,396,PB1
1188,3,396,PB1
1189,1,397,PB1
1190,2,397,PB1
1191,3,397,PB1
1192,1,398,PB1
1193,2,398,PB1
1194,3,398,PB1
1195,1,399,PB1
1196,2,399,PB1
1197,3,399,PB1
1198,1,400,PB1
1199,2,400,PB1
1200,3,400,PB1
1201,1,401,PB1
1202,2,401,PB1
1203,3,401,PB1
1204,1,402,PB1
1205,2,402,PB1
1206,3,402,PB1
1207,1,403,PB1
1208,2,403,PB1
1209,3,403,PB1
1210,1,404,PB1
1211,2,404,PB1
1212,3,404,PB1
1213,1,405,PB1
1214,2,405,PB1
1215,3,405,PB1
1216,1,406,PB1
1217,2,406,PB1
1218,3,406,PB1
1219,1,407,PB1
1220,2,407,PB1
1221,3,407,PB1
1222,1,408,PB1
1223,2,408,PB1
1224,3,408,PB1
1225,1,409,PB1
1226,2,409,PB1
1227,3,409,PB1
1228,1,410,PB1
1229,2,410,PB1
1230,3,410,PB1
1231,1,411,PB1
1232,2,411,PB1
1233,3,411,PB1
1234,1,412,PB1
1235,2,412,PB1
1236,3,412,PB1
1237,1,413,PB1
1238,2,413,PB1
1239,3,413,PB1
1240,1,414,PB1
1241,2,414,PB1
1242,3,414,PB1
1243,1,415,PB1
1244,2,415,PB1
1245,3,415,PB1
1246,1,416,PB1
1247,2,416,PB1
1248,3,416,PB1
1249,1,417,PB1
1250,2,417,PB1
1251,3,417,PB1
1252,1,418,PB1
1253,2,418,PB1
1254,3,418,PB1
1255,1,419,PB1
1256,2,419,PB1
1257,3,419,PB1
1258,1,420,PB1
1259,2,420,PB1
1260,3,420,PB1
1261,1,421,PB1
1262,2,421,PB1
1263,3,421,PB1
1264,1,422,PB1
1265,2,422,PB1
1266,3,422,PB1
1267,1,423,PB1
1268,2,423,PB1
1269,3,423,PB1
1270,1,424,PB1
1271,2,424,PB1
1272,3,424,PB1
1273,1,425,PB1
1274,2,425,PB1
1275,3,425,PB1
1276,1,426,PB1
1277,2,426,PB1
1278,3,426,PB1
1279,1,427,PB1
1280,2,427,PB1
1281,3,427,PB1
1282,1,428,PB1
1283,2,428,PB1
1284,3,428,PB1
1285,1,429,PB1
1286,2,429,PB1
1287,3,429,PB1
1288,1,430,PB1
1289,2,430,PB1
1290,3,430,PB1
1291,1,431,PB1
1292,2,431,PB1
1293,3,431,PB1
1294,1,432,PB1
1295,2,432,PB1
1296,3,432,PB1
1297,1,433,PB1
1298,2,433,PB1
1299,3,433,PB1
1300,1,434,PB1
1301,2,434,PB1
1302,3,434,PB1
1303,1,435,PB1
1304,2,435,PB1
1305,3,435,PB1
1306,1,436,PB1
1307,2,436,PB1
1308,3,436,PB1
1309,1,437,PB1
1310,2,437,PB1
1311,3,437,PB1
1312,1,438,PB1
1313,2,438,PB1
1314,3,438,PB1
1315,1,439,PB1
1316,2,439,PB1
1317,3,439,PB1
1318,1,440,PB1
1319,2,440,PB1
1320,3,440,PB1
1321,1,441,PB1
1322,2,441,PB1
1323,3,441,PB1
1324,1,442,PB1
1325,2,442,PB1
1326,3,442,PB1
1327,1,443,PB1
1328,2,443,PB1
1329,3,443,PB1
1330,1,444,PB1
1331,2,444,PB1
1332,3,444,PB1
1333,1,445,PB1
1334,2,445,PB1
1335,3,445,PB1
1336,1,446,PB1
1337,2,446,PB1
1338,3,446,PB1
1339,1,447,PB1
1340,2,447,PB1
1341,3,447,PB1
1342,1,448,PB1
1343,2,448,PB1
1344,3,448,PB1
1345,1,449,PB1
1346,2,449,PB1
1347,3,449,PB1
1348,1,450,PB1
1349,2,450,PB1
1350,3,450,PB1
1351,1,451,PB1
1352,2,451,PB1
1353,3,451,PB1
1354,1,452,PB1
1355,2,452,PB1
1356,3,452,PB1
1357,1,453,PB1
1358,2,453,PB1
1359,3,453,PB1
1360,1,454,PB1
